date,port,vessel_type,vessel_availability,open_vessel,availability_date,regional_vessel_supply,active_route_observations,avg_wait_hours,source,source_type
2021-09-01,Paradip Port,MR Tanker,3.17,0.57,2021-09-01,21.09049807581438,30,64.54033333333334,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-09-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,6.24,1.36,2021-09-01,76.2642672127542,90,40.04288888888889,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-09-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,4.64,1.05,2021-09-01,47.506821319620926,30,35.05733333333333,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-09-01,Visakhapatnam Port (Vizag),Capesize,3.41,0.66,2021-09-01,25.399063757633165,30,56.56733333333333,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-09-01,Visakhapatnam Port (Vizag),MR Tanker,4.6,0.89,2021-09-01,46.87855932420727,60,55.62033333333333,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-09-01,Visakhapatnam Port (Vizag),Panamax,5.49,0.99,2021-09-01,62.903225806451616,90,67.18133333333333,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-10-01,Chennai Port,MR Tanker,6.26,1.34,2021-10-01,76.73549201279435,93,43.05096774193549,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-10-01,Chennai Port,Panamax,5.09,1.09,2021-10-01,55.56145598327077,62,42.13935483870968,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-10-01,Chennai Port,Supramax,6.3,1.36,2021-10-01,77.45247354519688,62,41.7241935483871,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-10-01,Kamarajar Port (Ennore),MR Tanker,4.71,0.92,2021-10-01,48.848448367891436,62,54.56177419354839,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-10-01,Kamarajar Port (Ennore),Panamax,3.68,0.75,2021-10-01,30.23387777709875,31,48.913870967741936,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-10-01,Kolkata / Haldia Dock Complex (HDC),Handysize,5.67,1.04,2021-10-01,65.98669593463427,93,62.9416129032258,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-10-01,Kolkata / Haldia Dock Complex (HDC),MR Tanker,5.61,1.01,2021-10-01,65.0,93,68.09451612903226,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-10-01,Paradip Port,Capesize,5.61,1.01,2021-10-01,65.0,93,82.74591397849463,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-10-01,Paradip Port,MR Tanker,3.2,0.58,2021-10-01,21.666666666666668,31,65.65935483870967,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-10-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,6.4,1.41,2021-10-01,79.21468271394406,93,38.46322580645161,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-10-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,4.49,0.97,2021-10-01,44.73753597421406,31,42.12193548387096,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-10-01,Visakhapatnam Port (Vizag),Capesize,3.35,0.63,2021-10-01,24.382625135079948,31,59.74161290322581,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-10-01,Visakhapatnam Port (Vizag),MR Tanker,4.44,0.81,2021-10-01,43.957703443727716,62,63.612096774193546,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-10-01,Visakhapatnam Port (Vizag),Panamax,5.61,1.01,2021-10-01,65.0,93,80.37537634408602,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-11-01,Chennai Port,MR Tanker,6.38,1.44,2021-11-01,78.812887959587,90,35.32666666666667,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-11-01,Chennai Port,Panamax,5.16,1.15,2021-11-01,56.84847835749903,60,37.17100000000001,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-11-01,Chennai Port,Supramax,6.35,1.42,2021-11-01,78.21350034696724,60,36.435833333333335,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-11-01,Kamarajar Port (Ennore),MR Tanker,5.11,1.12,2021-11-01,55.91782889075223,60,38.893166666666666,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-11-01,Kamarajar Port (Ennore),Panamax,3.9,0.85,2021-11-01,34.247123722135804,30,40.193999999999996,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-11-01,Kolkata / Haldia Dock Complex (HDC),Handysize,5.88,1.18,2021-11-01,69.92567941272242,90,51.772444444444446,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-11-01,Kolkata / Haldia Dock Complex (HDC),MR Tanker,5.88,1.18,2021-11-01,69.8747622381167,90,51.86666666666667,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-11-01,Paradip Port,Capesize,5.49,0.99,2021-11-01,62.903225806451616,90,66.98,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-11-01,Paradip Port,MR Tanker,3.54,0.71,2021-11-01,27.769594481021898,30,52.18066666666667,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-11-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,6.42,1.46,2021-11-01,79.58138904187302,90,33.904555555555554,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-11-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,4.66,1.06,2021-11-01,47.95372760569444,30,34.230333333333334,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-11-01,Visakhapatnam Port (Vizag),Capesize,3.68,0.76,2021-11-01,30.181735584129694,30,47.717,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-11-01,Visakhapatnam Port (Vizag),MR Tanker,4.85,1.0,2021-11-01,51.34023679287106,60,47.364000000000004,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-11-01,Visakhapatnam Port (Vizag),Panamax,5.5,0.99,2021-11-01,62.91700238085126,90,64.74199999999999,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-12-01,Chennai Port,MR Tanker,6.59,1.52,2021-12-01,82.62631548093894,93,32.15,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-12-01,Chennai Port,Panamax,5.32,1.21,2021-12-01,59.79858499307921,62,34.29854838709678,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-12-01,Chennai Port,Supramax,6.54,1.49,2021-12-01,81.64305889608202,62,33.96951612903226,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-12-01,Kamarajar Port (Ennore),MR Tanker,5.04,1.07,2021-12-01,54.80830288073123,62,43.53306451612904,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-12-01,Kamarajar Port (Ennore),Panamax,3.78,0.79,2021-12-01,32.09370660501088,31,45.47225806451613,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-12-01,Kolkata / Haldia Dock Complex (HDC),Handysize,6.0,1.2,2021-12-01,71.99291978557741,93,51.82709677419355,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-12-01,Kolkata / Haldia Dock Complex (HDC),MR Tanker,5.96,1.18,2021-12-01,71.21010309017852,93,53.27569892473119,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-12-01,Paradip Port,Capesize,5.62,1.01,2021-12-01,65.14193724121763,93,64.50483870967741,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-12-01,Paradip Port,MR Tanker,3.9,0.84,2021-12-01,34.21013567987087,31,41.5558064516129,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-12-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,6.59,1.52,2021-12-01,82.5500791756863,93,32.29107526881721,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-12-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,4.8,1.11,2021-12-01,50.36426340015348,31,31.70967741935484,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-12-01,Visakhapatnam Port (Vizag),Capesize,3.81,0.81,2021-12-01,32.647523849952,31,44.44741935483871,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-12-01,Visakhapatnam Port (Vizag),MR Tanker,4.88,1.0,2021-12-01,51.819398102084556,62,49.06403225806452,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2021-12-01,Visakhapatnam Port (Vizag),Panamax,5.67,1.04,2021-12-01,66.05125274495109,93,62.82215053763441,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2022-01-01,Chennai Port,MR Tanker,6.8,1.64,2022-01-01,86.36671731433574,93,25.228387096774192,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2022-01-01,Chennai Port,Panamax,5.49,1.29,2022-01-01,62.866021301107686,62,28.622258064516128,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2022-01-01,Chennai Port,Supramax,6.72,1.59,2022-01-01,84.92168487746467,62,27.90241935483871,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2022-01-01,Kamarajar Port (Ennore),MR Tanker,5.4,1.25,2022-01-01,61.11845508123523,62,31.856129032258064,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2022-01-01,Kamarajar Port (Ennore),Panamax,4.28,1.01,2022-01-01,40.96541609408503,31,29.05516129032258,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2022-01-01,Kolkata / Haldia Dock Complex (HDC),Handysize,6.17,1.29,2022-01-01,74.97415444814686,93,46.310322580645156,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2022-01-01,Kolkata / Haldia Dock Complex (HDC),MR Tanker,6.21,1.31,2022-01-01,75.70496543226442,93,44.957956989247315,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2022-01-01,Paradip Port,Capesize,6.24,1.32,2022-01-01,76.27714447023894,93,43.899139784946236,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2022-01-01,Paradip Port,MR Tanker,4.03,0.9,2022-01-01,36.54132800489373,31,37.24193548387097,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2022-01-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,6.81,1.65,2022-01-01,86.54905689199028,93,24.890967741935484,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2022-01-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,5.1,1.26,2022-01-01,55.88779290068997,31,21.488387096774193,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2022-01-01,Visakhapatnam Port (Vizag),Capesize,4.01,0.89,2022-01-01,36.20767795553355,31,37.85935483870967,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2022-01-01,Visakhapatnam Port (Vizag),MR Tanker,5.14,1.12,2022-01-01,56.50967408332026,62,40.38467741935484,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2022-01-01,Visakhapatnam Port (Vizag),Panamax,6.27,1.34,2022-01-01,76.8734959952448,93,42.79559139784946,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2022-02-01,Chennai Port,MR Tanker,6.49,1.58,2022-02-01,80.82036693971342,84,23.851666666666667,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
